"HolderAddress","Quantity","PendingBalanceUpdate"
"0x8fac841807e21807f511daf3c04a34cd78661f4c","1","No"
"0xbf2a68089e483ef4120112f88e9c3cbc8e11f81c","1","No"
"0x564b31fe75510a1adb311aece4faa63346ed142c","1","No"
"0x09c62d3b5a6c739251440bacfecd77f799a15f8d","1","No"
"0xf8fe4e2c174b43af0e055db9704668e389cc45c4","1","No"
"0x0a712c5fa7aaee99a6679ee9bbabd62ea5c1caaf","1","No"
"0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66","1","No"
"0xa32560268dfff7e62cd0cda1dcc699406321aed6","1","No"
"0x38029d23603e91c2f1fd16bdf411ea1bdf9123a6","1","No"
"0x93c4e5e6b655a1d2a88548bc2edc0e9b9213c6b9","1","No"
"0xb8fd76f90d2569a29574c603620aaac70c64f805","1","No"
"0x792bd6495a1d8c806939ce387c5250a8b24e8820","1","No"
"0x08c1ac67211b68b0e8d1ddc44771a3ac5d34cbf4","1","No"
"0x9c87fe628884bd395571b8f3cb20a1f3ab212695","1","No"
"0xce55fae9a8b6fa8cfdd72404481c9a736979db3c","1","No"
"0xeaeaa2143de130dee562e195abdf2dfdc474caca","1","No"
"0x7a1af7f268aa6e708e85aee7adbf12cfae69d46b","1","No"
"0x6187a49bebf23fe4506df363687ef50ddefe156b","1","No"
"0xd94e01b6b2074cafaebf286e0c83b13b68db951e","1","No"
"0x5a34f25040ba6e12daea0512d4d2a0043ecc9292","1","No"
"0x50f4aedb1d1cf5e40111b41906add34f7d164cd1","1","No"
"0x398161e02d621df4c186f84b8f0c520ff9112b0c","1","No"
"0x573555dc420c87082143e0b9af96b3413c7514a0","1","No"
"0xc4f7c2484b3f499de83fdc1e0b14fa651cdd8ded","1","No"
"0xa46883d7564da4db784de41c67c9a3c0e561472d","1","No"
"0x15eb4eb8d4f5ff9c4853b83f67eccceeb627291f","1","No"
"0x9782cce391a84114c02773f6b4f5cd74e4d9a75b","1","No"
"0x6e8ba0ef56766b13b9653302a1f1a9715064a818","1","No"
"0xfa4d3cd41555d3a0fafd4a97e9ba91882a2f4755","1","No"
"0x9e9c0431eafe5addf548bacfea974ccb550dad45","1","No"
"0x14ff0bc9417b6796f79768729002a793b51205b8","1","No"
"0xd60f499d1a45e9aadf9633b460b2c96030eb827b","1","No"
"0xd0fc3ac35155be1abb191116818b291c9c775795","1","No"
"0x473391762e1a0033e2959b0166863150b2904f10","1","No"
"0xce827369126894623d4e1bba6b413d6f79ba66b5","1","No"
"0x29e3ddf94d76c97fcd43d07fc8b15a03ad233a40","1","No"
"0x3e18e3987b3b73f4e7cb80e2b25776df7a30bb8b","1","No"
"0xf050da6c5778e4ac9208c168744b2f385f31ce52","1","No"
"0x52515c9b4de4185f474140da9f7c6eb8d443f05a","1","No"
"0x0ddafb4c1885df3088f21403dadc69e0b6e963d2","1","No"
"0x28679a1a632125fbbf7a68d850e50623194a709e","1","No"
"0x1487071a45b5e7c31bf03b5eb0301cd5e8194914","1","No"
"0xdbaacdcadd7c51a325b771ff75b261a1e7bae11c","1","No"
"0xe2cb752c242064f26164059129d57e1a1d2ac018","1","No"
"0xfb116b3c56e5b93cab7a831f5bb46cc00805b05c","1","No"
"0x35080cda95a7a6959effc293f4a4274110b77777","1","No"
"0xd5731a8a4eb43b009c03e399b1b7048ff1251ce4","1","No"
"0xad2a77bf6a0b57f3795531e263eaaa231e467615","1","No"
"0x4e742f907062c8998b2134a54f13b2a1599df96c","1","No"
"0x172a239336b75a9d6e43a31280a2731118b93101","1","No"
"0x82cb2e8852de03a89298473f0d662fba8db0971f","1","No"
"0x45455bbd15e19446a03f79d2856322b057f33848","1","No"
"0xa36b34145146bf6b2e22eab65c9fb9b9d9f49d49","1","No"
"0xd895689d4e6390bfd43aeeff844bc8c98e76f7cd","1","No"
"0x1b8d42f0451bc9077e58b1681abd874f174f376c","1","No"
"0xa122a7ed69597dbd77fb2c539e13b7c3fb804637","1","No"
"0x8f5d82829b585bc56c75e667772acf1e6cf2af05","1","No"
"0xcfe81e1ccc195f3005ea7898aee637e6715cf92e","1","No"
"0x5926a5244bc6bec6c5b1892288db2e4b858f7583","1","No"
"0x256b4fb1ad00a7e6f130beffa33e435eb1f65b74","1","No"
"0x835ddb20b71560a274472249fabf5a3e33761fda","1","No"
"0x0000000000f3e40730ab6aa40e926fcde8a4db53","1","No"
"0x8acbbeb32ed461b2756b64623a47251b2e0c6537","1","No"
"0xc95fd393f9fcc0b8061c5669edd18e9dede00304","1","No"
"0xc2bdb852c943884c79ff2f7f00c932a765043589","1","No"
"0xe7d448fda06265af208428cd3d674981d9ef3127","1","No"
"0xaae3f70da7ece5b7822581aa87c1ded2b0b96080","1","No"
"0xbb5b517b545b86e780392e9cdc8cf8f1526a9800","1","No"
"0x6f5944941b7578f945c1dd1c51f73ebd5902b612","1","No"
"0x3b55ef1531f025f1ba74166f807fa2626da45c55","1","No"
"0xfd63f40ea2d50cae731f09e47b7b7e21ba1a6d56","1","No"
"0xecda14e970544ae141ef9edc424d554136448e41","1","No"
"0xbddae446ed62082a1bec1f0772c11efb8bfd1372","1","No"
"0x53cd3ccb2d2b7ab2624f8f3f0ec0441716cfde4d","1","No"
"0xae2d5a6cc9e28be41908589e43845e563f01fb55","1","No"
"0x8c4c3cad00be6a3086832dce9c8c53c8c3ac1a61","1","No"
"0x2e4f97c2a4b81ce05b2aa84e490491a68570e62f","1","No"
"0x8ac45ae619e9907eb5a74004577be42ca92b4f6f","1","No"
"0x79b58f0f2aa47cfa58a669d08e1759f64bed274a","1","No"
"0xeb965ca4c440e44c69722135cb2e2763e70ba633","1","No"
"0x0a7370cac210b57aa4389ae85f4922d3ac76a339","1","No"
"0x56dd9a237a5635b66b2dae54bd834732a74593c2","1","No"
"0xd2b9771edfe044b81e0215080e5d395e933075e0","1","No"
"0xecb0b10c45a48b78b7459b71e396e705d9df84f3","1","No"
"0xfd29b6ddfc7d1fe150ef0b41da98df65756ef9ec","1","No"
"0xb45af5499c8e691b32f51008914107f4be4775bb","1","No"
"0x604b93b2c16554a39f1b136638e8b1a728e78dfe","1","No"
"0x613ccfcafd315399e088f2f987bfcd5d21f68479","1","No"
"0x853ecfac3f1cd7a9241db348af0573ca6fe92543","1","No"
"0xfb7c9cd1ef38d6d117b3e37fe4639aa9abd05778","1","No"
"0x5c8562a145a3c754ac25d5061d79f23d3cb68cc0","1","No"
"0xcd1d61e5ca822ae47dabca328da705e2ef940f83","1","No"
"0xb199ea67d5352674bb3a432b5e669b8cae21ffc8","1","No"
"0x6ae7cfbec84d2687abe0dad44602bc1f2f61b83a","1","No"
"0x825728404ed23ff34c6f8f4ed53ca4d9c285ef7f","1","No"
"0x334bf565f05eedb3972259994f4bbad1736d3790","1","No"
"0x2e1ee9a92fbec075479df59c105289b01b9b7fa9","1","No"
"0x4b804d78e57cebc366e12bf360be8a90afba4268","1","No"
"0x2e8ae48a7e2185fb0bc61186dee5097653b7acf2","1","No"
"0x4c49ffc8f624e471a6de04f701e5c7423b905912","1","No"
"0xd5ffb8b9a74ab9be699004ee036a23b30ef97530","1","No"
"0x67d404d7271efc5f8176dc03bd6eb3610337987c","1","No"
"0x6d16749cefb3892a101631279a8fe7369a281d0e","1","No"
"0xe10e792e9cca8bc80bb0207e91e3a1b7dd2acfbb","1","No"
"0x8b992f082367d3cf30fcd34ddbaaa4d0f56952c2","1","No"
"0x1508d5451669a9eaebc518f46bd8b7b550164720","1","No"
"0xba58b0dd31840d4e14eecfbf62a13bfac4e6906f","1","No"
"0x52536fd5a1d9a3ee13a741219429570abb3f91ce","1","No"
"0x49038561084a819bc7e2ca123dccaa9c93a3bec3","1","No"
"0x96bf28e94af7d2b04c01d2fbfd2be13e20d8f50e","1","No"
"0x09a0b889fe055c406985ebb0cfccbbdf39127611","1","No"
"0x8bcc4fbb00ed1f34dddf14e9b6ec447efc7bf754","1","No"
"0x9d63bd05988b11417d6ab55db4b1c3291b84ff80","1","No"
"0x757e1fc8e5d1d4d67db951c6c643ccc536746f33","1","No"
"0x1999a42a52a074ccf7ea6262696c2231515b1119","1","No"
"0x5327d3e92f15870a3dce91b36356c5ff0e346eae","1","No"
"0xf53e4ac1292d1ec4706cb9f342b04a5402f7c329","1","No"
"0xc9ae00a85a5dcecf8675f768c17165e37e7cbcac","1","No"
"0x7c34862b30a559e48ab899aacf9aecb7dc699a41","1","No"
"0xf1a3492ccc912c256e058e141bff6fc522b45d7b","1","No"
"0xfaafcbe6d1ff004f9926807df13c0fec251acb7e","1","No"
"0xf3881e1a018ccc24f1c78aed70a4b84db04c05e4","1","No"
"0xe02b31818dddad360fe899e0db327b207751d797","1","No"
"0xdd74a5f502167c1bdd88968d058834170175277b","1","No"
"0x2037f73410eaf4816bc0f76cc3636858223ed25c","1","No"
"0xf69db6498a257701af68722280aa4193e5bfe76b","1","No"
"0x7636c9339e401767a016c15a8ddc2a2714b51bc1","1","No"
"0xdb7af01beac525a1844cc719371676fc1a9e9fc6","1","No"
"0x8607a7d180de23645db594d90621d837749408d5","1","No"
"0x3714e1078cb6f67ef01442b4213012b16889926f","1","No"
"0x1e37c261d267284290c71d1c99f28b282f96e96a","1","No"
"0xc385778b9571c06e68fb8278baeabdf8c3ab568d","1","No"
"0x7221dcacdab745ebc827578dee7c46ebc41ae7eb","1","No"
"0x58294302c4097deb040fc9dd0020042ee546d0c5","1","No"
"0x055b29979f6bc27669ebd54182588fef12ffbfc0","1","No"
"0x9a608a26e879769a555900231e10045655565eba","1","No"
"0x37c8b931c1177c906abfbe9a969b262a032e5168","1","No"
"0x3467eba885767d3ac9e754380036ab04d275942a","1","No"
"0x2d37340a97408a9901bd94f63bf0437beac08ac6","1","No"
"0x6f96c9aa4d34486beadde668d61b1751d6f9a8d7","1","No"
"0xdbed0c8556e3bec3cac1385c22ae365e5aaf2448","1","No"
"0x37fa73721a520cb70a9eacb6e9f39705ab5baec1","1","No"
"0x94cca8143fa05c42804e14e290e75bf0fb26c7b8","1","No"
"0x962889273705a4de31aadc3e8e49284e16c8c8e6","1","No"
"0x5e46884a77e0ac5f3126e30720bd5218814dc5e2","1","No"
"0x2914328cdd2ebb714ef2e00f784f0bdc879b755b","1","No"
"0xcce7d4da0a4ada25461904bd59dd29f6c0125c9e","1","No"
"0xf8c65c647fb49edc1595e95cef90d5b612828f6b","1","No"
"0xfa9f0c1653a99d599df877a4184d28b3917575ff","1","No"
"0x78fd80b01022cc31cc68d19f5dbe756630092f01","1","No"
"0xc7e5352c9b36251b1f99a78ce6a64ffb51850c76","1","No"
"0xca1f6d7d8e902617f8bdd87866e00f9844c40a77","1","No"
"0x21efcf3021e5f63e4bf3a9df56608929fe9cdf6d","1","No"
"0x4f4736cc674644dbad6ab72e287b02b06954efce","1","No"
"0x0ad6f0bc2300d311bc51cee76899d1f737748cdf","1","No"
"0xd68f38993965c59959647790d3771edda7ede0b8","1","No"
"0x11270bb15d07a658ee379236c005439e7131a25a","1","No"
"0xd4b69e8d62c880e9dd55d419d5e07435c3538342","1","No"
"0x72eb58b89f296ce268010229c4949506f3c0f253","1","No"
"0xe4ba04b62fb991446865dad3caa007fd2aca8d78","1","No"
"0x1c38257209fdc663ca29166c352f45067ccb9437","1","No"
"0x955e6c147afc7032cc7159c8a1bd83be8bac490d","1","No"
"0xcfd469fae83098f72ed8464cc36a006a2170698f","1","No"
"0x8b542486c3ebca9de003fb6924b22802d5610e5c","1","No"
"0x1b1634821cb752d59c023af93f5298d16b8c5fb3","1","No"
"0xff8f6eb905050a630a0cb1d50d2eb751dba75ff2","1","No"
"0xe6e01d9a3fdea516ec28a3ec980685ee0d6ef360","1","No"
"0xda85cd2c251540c80aa21593a10b0f085fec0e26","1","No"
"0xb90cbdad93d631fc1fbb54bcd7bc1c48be08482f","1","No"
"0x5cc1aab883ad8b5c60c943bd98942780d8bf9908","1","No"
"0x252bd5dcf0aaf25f3754b65bac25a891321f02c6","1","No"
"0x950d765c3c0e5e9d9cf8c6cdc454c646651acf64","1","No"
"0x0acd5eeaab884d8753392eac932e952122b906a8","1","No"
"0x5c9bf60dc06ff48e43841e83a1e65f0942077fce","1","No"
"0x0fc7fa8efd0e2dfef1c5d43716d53e75fae0127d","1","No"
"0x7aef887c4409e9562fc71a734d5ce8b2b61ab6f5","1","No"
"0x2f2d2d5c7fdb56d96a2c3c05e9a91445838301a8","1","No"
"0xbc26d5d704e13567ec8af6a806e3051ae11c9ee2","1","No"
"0x8473fb18d589c4234637e383db1f8aaf5b1766b0","1","No"
"0x5ee29711a47f748daf8f20243d1096dd8b6d68cd","1","No"
"0x6bbb295f383b3e1baf4a44f9fb7225e4a190a796","1","No"
"0x6fb98cda77785c929c907881b8a584b2a05c1b6c","1","No"
"0x24b23b1a6ec01a788248a37311f6a25523d5bb3a","1","No"
"0x52900e0ddbee0ddd3de20c51ad53863eae52c1b4","1","No"
"0xb47b1b13f56774c702d5b7f46ce21cfd1fb2df99","1","No"
"0x76b625668e89f86a8e3f7c9fdcce52f2ee4cf719","1","No"
"0x430722f17811365dc4f000fbfa7d18ac4b1abb96","1","No"
"0xaf2e2cede7263869d2e409a322b1dad397f0acef","1","No"
"0x6de50749a61a8ef4db75464f17cd1242065942b9","1","No"
"0x920e4d8b8973c84b5cbe61423686bacd0aeb6ef1","1","No"
"0x5a4dc01dc931960efdb24a0fc72c3822bd55dff2","1","No"
"0x1149124ffed5ce739bca9dbd52348723332b4254","1","No"
"0x84a8596d8c0c49cf8561bb5e6beec1d58715ce59","1","No"
"0x3f8a2dd129554a150982d4db2d01dd279f990e14","1","No"
"0x73ca7bd1be661adabbe783fcfd8006eb95adbcd5","1","No"
"0x291199b12372b410e908d86d8a87a5cc15062c99","1","No"
"0xad94bd19cd23e3390c62fda595c175c4fffdaa68","1","No"
"0x752ceecd5bf5cbba6d4fb8d804dfb15a57e01aba","1","No"
"0x8864470fcbddb4ce334f74602bb1abec928d5d34","1","No"
"0x4f8f05349751f5e0cebc14f22d2ba0d94d763bc9","1","No"
"0xe19d9d3accc52d5a8fb2e3c92962d4fe9df7b8a1","1","No"
"0x94a26186337ccf6f871379be8f304b0f9a92cafc","1","No"
"0x026fd30023d9199450883b3c7f82b7c9ebbeb2f7","1","No"
"0xab3be231aad8a6d60820fe028cbdd15ab31cffef","1","No"
"0x5a13434e6416798ee8162d994c4f591f1c12bf50","1","No"
"0xf2b70dd04c29cb968b133af98bc8de6fabe12388","1","No"
"0xa9cb737826b9e2d4d4f88841148da8b43944a3e8","1","No"
"0x6907ef6d0433fc70ed1a4727801460cceb08564b","1","No"
"0xa9416cdfaa270d89dd92fda426e9e479804c1164","1","No"
"0x0cc00f8752a3ba21629e639a3f01abfc9ef48c8c","1","No"
"0x633531d08a935adb8753ac0fa04a16a9e071f7e6","1","No"
"0x4013859258840d73fb3176053fc887e621285c77","1","No"
"0xb91c141660c324d819c7ace976b1c9257fc1984c","1","No"
"0xe64d37b283d56f6a0a81913c0340ec40c4dd119a","1","No"
"0xcb2ef402590321b37a43acbc133b41dcdefcda5b","1","No"
"0x9e1f42c1c9443ddcd59adc7a5aaf82164d959ffe","1","No"
"0x7c1b4b31fd641e1ea73e895b3656d93a659f0d0d","1","No"
"0xdf21d5dfa8dfed16162f0cf140b6a7f4b981cfe0","1","No"
"0x18799f860f9adb26e076d581603037f79342e0c0","1","No"
"0x67f62fedd7b643697e51fc741c10d713b7e9a112","1","No"
"0xd48a206697ba7dd8641f97060b2ac74a252be092","1","No"
"0x86d9dc0fc8bc5ad48373eeefaff4826a081db114","1","No"
"0x83652ffa17ff8ba94e692ffcadb06ef0442557a7","1","No"
"0x11ffde6fda405b5ebd93e5bc4fdc0e30ada035d6","1","No"
"0x6f66c0e408056880e1ee8c19aa38667983259e35","1","No"
"0x1007a39088c22a4dfe54032f08fc47a7303603df","1","No"
"0xfbdefb587455dbc22a6dfae3fbe58146e2906c74","1","No"
"0x0f6fe9b62c259fc5667d931d0e62e4f5b74cafc8","1","No"
"0x8f27f4d10f6bb43e1446d20c10302edb2123d613","1","No"
"0x122e08cd817830dc45b26c8b7b297ecb2153dcfd","1","No"
"0x612f210082fa4b02f1d96340b034cc10d50f4077","1","No"
"0x47b84bb4d10994de8fe279eddce0b9236e087f28","1","No"
"0x8af2a918d9501211972454cd3ba0240ecd80cb72","1","No"
"0xffc4e74cbbd7de580e03d12b4ec47f8d9cd7f2ad","1","No"
"0x2c5ea6eb54298666fec09596b25de96d41dc320d","1","No"
"0xe27993745e8df1f1c77512ab2a3ea25437eb60c5","1","No"
"0x03aafb0b890317aac703e480c6e3debae1e98a93","1","No"
"0x522148ac438a4d68110c259d04daca5b425be0e9","1","No"
"0xc950044940e9de74a1e595f7de9ba7b3785d483f","1","No"
"0x58f4dfc2b9ccf1d1f43958958f7aa6816020599f","1","No"
"0x2c8cf899e98c538e3c58319e7e5a0105344a53b6","1","No"
"0x5e4c6ed90ad48444e5e6977af3d5fa6cdc60a1c0","1","No"
"0xfad94ecd4d42c6948c3de0e33cac31ac268be288","1","No"
"0x7c1447782885c58edad7dd16b329f4cd89b131e3","1","No"
"0x837699d34ea4b1c2222956efb221f7aa893cad4f","1","No"
"0x2fcde6682ccc7b75b27524a169549d19aea40761","1","No"
"0x15a4c23e7e405cc6794ae10782042aea9d7ea959","1","No"
"0x88942ee271cdc4fc93278e1021cba7cc7357069f","1","No"
"0x659af9d54f9c051b348303986353f347bd3d14ef","1","No"
"0x54ba2a06c15ea08330eed837482a575d1d5e5315","1","No"
"0xe8def2db123e09dd50b0afd90cd68becbdce4d2a","1","No"
"0x267acf5fea066ae50480a23530d8779cf96654df","1","No"
"0x48e940e270ad0f950d0ca27490694aec7fe89a83","1","No"
"0x71cc25e270560ab31d5d2e15e5bf896ebfc4a640","1","No"
"0x1c3bbb75387e7cc718ec4eba7ff138445691b44b","1","No"
"0x908ec02994d3f37a61af480ac6056d15dc96dc74","1","No"
"0xaaa0fd584c23e2be5d2f1c79304751558837b744","1","No"
"0xb81965ddfdda3923f292a47a1be83ba3a36b5133","1","No"
"0x810be8a5c6b6b38a7c1530f9e0b81f47cef92b25","1","No"
"0xae281c549c5e0984f310e03f79ac34306134cd9a","1","No"
"0xc1a6d1aeb0f6541c96797d685c5afb12db26ce48","1","No"
"0xff81b6e6599ecd876f6fcf4eadda990153fffcf4","1","No"
"0x7598379dc0d21ba2ed713432c26104478f5726bc","1","No"
"0x243aa4709373845b20d0911bbe59eceb74e15e32","1","No"
"0x4614840e8978652db0e3cc1fbc70987ff17b972c","1","No"
"0x99718550e3c8e56054fde26335f684ed34afe9f0","1","No"
"0x561667dcf81a73a01bd38c47f20d6ce9ff12307a","1","No"
"0x5806f06ca52a29f40c61a51ff82a5a30c519d70b","1","No"
"0xaaaad377630a7ce6dfb4cc5318f0399c611de179","1","No"
"0xa32506582cafdf8b9b301f239674b0735358a48a","1","No"
"0x56d4101f5ee2e5f253aa9e3471a5c08c0ffc87d5","1","No"
"0xee3386b6a0504013f02e75c6f37d776aa6c821e7","1","No"
"0x07c47d382183adc21cd8d9acf5905fa799825444","1","No"
"0xc332f7d5bcc09ca423d88a3fc1b6694474a455ac","1","No"
"0x647cda3d11872472640bb8590725fb115c352bd5","1","No"
"0x5baac7ccda079839c9524b90df81720834fc039f","1","No"
"0xc721c656aeccbc50163247323b7815620daf7d1d","1","No"
"0x06306569ad7e2154f61ea0cd65c9ac81195bddf0","1","No"
"0x39d7b0249f9287662b31890db4692a5db085b17c","1","No"
"0x6f3a0b91980ce8573dd0a5825a48d2de67f3fd85","1","No"
"0x7da740d237575470b19284ec013fb5ea1f680f00","1","No"
"0x226b86ef4de4f3ba10b8af33e4be974fc12ba918","1","No"
"0x562ab1075800a533f20b6c83e33ab1880a75dbf9","1","No"
"0xb9eda1fb0fe8d0099f97f4daf619aa753ff77cfc","1","No"
"0x6143554829c144902d4d479058f82c60a753bb5c","1","No"
"0x257860e65a2b5b6aecedcaee2cd1022c117d4524","1","No"
"0x21d42f1ac9b3200af6c4079cf764645a2fdde4c3","1","No"
"0x5eabf4ff5409be88439a19cbb7fe0e8221242fb2","1","No"
"0xb2e08af59ca0964c6330b75ac82fb5838d57e577","1","No"
"0x5f0a65e4630fa85caeece5a475e71b5fce347477","1","No"
"0x798b808ba5942589754fd0a4549749773d4c074a","1","No"
"0x80454b01f3dac9827f1c9e842b1c7f685d7f4d92","1","No"
"0x3991b2303bf6e77919018ffec0526712e7f7b3ce","1","No"
"0xb40969f60bfa246a09593099dace2ddd543254a3","1","No"
"0x33f99cd0e3c56a6852d4627455296f30f2851772","1","No"
"0x0e43526f4d2ec70f5161e2fdcb5e498ba7daa982","1","No"
"0x84fef3640edc08aa9320b092def86e2c8b79cc6d","1","No"
"0xdc4d4ed777623e0fd5e9437b254e3b3249a048d3","1","No"
"0x7962dbf8944ca95fe7c75b9022e3ab2c58d0ab65","1","No"
"0x9b4818cd46447109460659e5c6d8fd018993d09a","1","No"
"0xf1d6fba5c239beb43eb880c79795bd13c8a4b933","1","No"
"0x5c64ea6930639199949a7a11802a46f0bedf161f","1","No"
"0x8e1c59e79163b0186b407337272b7359bee559d7","1","No"
"0xedb245027519b021df5b93f271dc2b272682885e","1","No"
"0xc60a0a0e8bbc32dac2e03030989ad6bee45a874d","1","No"
"0x5b3c2035f87ecd710d363a8c9c982f53259c6edd","1","No"
"0xcade1e68a994c5b1459ccd19150128ffef09ea3c","1","No"
"0x01b6d76569f52fb61e3e4953425d7646f3b291f3","1","No"
"0x7481106446fab4cddbce4e0f9907e4bc6ccde806","1","No"
"0xddf5ff698edae5adbc9f8b3883bd2e73bb04ed66","1","No"
"0x7d005d2215aeb4da802035111279447d1cb166c2","1","No"
"0xb74f4d97d40f49eaff06c3a9e97907362c9063fa","1","No"
"0x3bd9d3ec4644ebf3483f1e774c94f54181ea0239","1","No"
"0x099610a8b77b2650887241a34863f0642bb000db","1","No"
"0x6eee9957754c8bf6e6a1ea449ab383d9a40b2ed1","1","No"
"0xd0719299c5e020013133da0ab33213a499a94643","1","No"
"0x3a9b503d21e5445fcb4b12326e6c7da442f488b6","1","No"
"0xdff81911946159c744df694d80e1aa6655b19c20","1","No"
"0x8a149d21907c7567244bd36fd42b4a44079a46bd","1","No"
"0xd92e047c8c7389ae4c4e32084c7d350b25c2583e","1","No"
"0xa623c4fe2502a99056d800fb33799d2724d657d4","1","No"
"0xd5bb0eb543222a0a096d397f86530ea9d467f40c","1","No"
"0xc5a6349aedf573ee01c7bdf3d713496b5a45d056","1","No"
"0x960c44483beb5c17666c8fefd0c64ce0d7864eda","1","No"
"0x53159fd1727808a4523a5fd914c1f095b33a2b4f","1","No"
"0x32d1f3d77426a966907e3030e807778fd9d88a09","1","No"
"0x74a611163e4197d97c3fb71a84ea5164783396e8","1","No"
"0x6aeeeda2be903dc17b598d336c14df74dac8c44b","1","No"
"0xa8e0ceff0fd08c1784e2b08fa3b2ddc3803d2be4","1","No"
"0x12706fc27f5d92fcbc2ef92df5ba55e0986537fc","1","No"
"0x5ba02edd1a9af955dbca1650a617d4ce819114d2","1","No"
"0x69835bb0e1a3e776b49458e48badf630e26008b7","1","No"
"0x3f2a4010c215fc622b1e3c31400c9c3547f59647","1","No"
"0x53b0dbcee465ca409aad49d5ee3a18b3bfc4043b","1","No"
"0x9831bb48e27a6b74260823c10d15b577e891a37b","1","No"
"0x92a55607c464e6c3d96516fa6a581a29376caa6a","1","No"
"0xe1029fef03beeab9a73316b2fce92a6377dd587a","1","No"
"0x0ae609cb5be5e9c2fcff223e9aec50073a73e3b7","1","No"
"0x7102a4567370290c64086473494b6a3832349ab6","1","No"
"0xf8ed9bd449612817ad86b37e4e44c33acfdd8d80","1","No"
"0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6","1","No"
"0x33d1ea5cf80da4e9a0317deef6ec63ee01a3901d","1","No"
"0x2fc544990e0a0ea79a4b1f3561e83e88a989ab12","1","No"
"0x50063c9a8fbf2f6ad6909e1939f4740a99f0520d","1","No"
"0x84666ba180f8797f51dd78f8dde11e910345f5f2","1","No"
"0x90ec0f6d7a50ad21bcfe078380fe356e41a8bb91","1","No"
"0x5096912efbb061722699b7a6ad0966f6ed5143c2","1","No"
"0x83135052663b8943698722cacf1951382866608d","1","No"
"0xf6bd4768e672a7c98c3f76860d355e9bca566bee","1","No"
"0xe0588f2fab19ec7ebed649d885150afebda0300f","1","No"
"0x802d75488d05b34e2ff140382afe5c1b7614a134","1","No"
"0x73c0b4125aac9500e803285149c3804958bca09d","1","No"
"0x90192774ad6ba7ab86e7ea7aed497aef3c1676a4","1","No"
"0x0165dfa0c24594ee8e4b75b1de5d411d6feae33d","1","No"
"0x33134543b74d5d7cdc5fa55267dfbb6fa526406c","1","No"
"0xb942e0b051be81b96e7efd2118a59740c785c295","1","No"
"0x4dc1b09f40aeccc56e36f681eb5bd5b49ec442f0","1","No"
"0x450415366254eae6fac0c54bb213e1f2c7741bfa","1","No"
"0xe95d988091d3fef63747e7fd9da3219105bd9142","1","No"
"0x680d3a34e499c72d247dc1af57053fdf80898b33","1","No"
"0xf20be13ce3e86d4d0e58281807e732640a7825fe","1","No"
"0x9aa6846a54a1eec20e41fe98ab1d66f788d8d114","1","No"
"0x7604e2b35e8995f29df95ba0fe35d20ad7a852fb","1","No"
"0xae91e781cc56694dc3aa66717784739b7f48d77d","1","No"
"0x8f4f33f822f0a9754f5edee30522ccf97f134f24","1","No"
"0x1dd8a4eca9c9af43890493ac81ebed848f3a877d","1","No"
"0x272a45456aae535e7bfc5123f607fbac1b556099","1","No"
"0x1e815a8188f1b84564577c1c998f7e6b4706b752","1","No"
"0xc8a329e1960cece39b9a4b661bcb0dce376d629d","1","No"
"0x2181b11d5878c838d9f8c318290e50761174c407","1","No"
"0x4da43b47d33287f2003c29ff29a1432d9d5f8be9","1","No"
"0x31349d3d20ebeed73920cec235ed6350da79b212","1","No"
"0xf5830ff9b625b60131d82530c51c9e294a9f7478","1","No"
"0xe90919fd905bfbae847725529ec4482be5a8feba","1","No"
"0xf9f7db0d03b318ffc93a121129150b02ba5402dd","1","No"
"0x2a0b420cdae2046f67301167922ef9418bc09d2e","1","No"
"0x23b7040b0e90aec8e9a7fdaaa38301eab0863ccf","1","No"
"0x561c1b123b1b59d31cf2603e80d02c4f41256085","1","No"
"0xaed7eaa25fd759c41e57aaaac73146264ca41fc5","1","No"
"0x987a76e65b8e47174a4709d6a30c74d756a20436","1","No"
"0x4ec4d79aa9bcb48382cfe690100f5b64d4b6efe9","1","No"
"0x9ced79a0ae7bd686118fbee9facb10a3f9d32234","1","No"
"0x887a5c67d4dd51965845c1b668c1faa183739ad0","1","No"
"0x52d6db56e659dfd58c485fbfaa2e004c140e143b","1","No"
"0xe15e2b510b7871436347e27227a5585979583bf5","1","No"
"0x010d004994113122fe3d8c59398b8490f72016cf","1","No"
"0xe4e22c531d85808a8e8b2d04000f5527682a4f12","1","No"
"0x70f6aaa23f13cb19c57e76aacbeec7b1955c115f","1","No"
"0xdde5762845c5943eb8e7d5c4136df10ef20e8cb3","1","No"
"0xa6b89a8bd97f54895c3b93ad44d277c0d78daefb","1","No"
"0x7407d4ce9daad4281b08448805c893be1cf4dcf0","1","No"
"0x4677ca9083629ac2a3c45095d90b71deaecf738d","1","No"
"0x0d4c74c2c80c7d1af1b0f7488d09dab8ca82d1e1","1","No"
"0x686638f20e561e50e599802ae0e75d2615527c3d","1","No"
"0xd7cea0457627ad2e826f179bdc003ef952bafd7a","1","No"
"0xfefb7f992b7d8199ef3232ce3799bb6880390c4b","1","No"
"0x77b19f5a7080b0c1887dcacbe63a141e9317a0f0","1","No"
"0x70d3b5504401612639b6dada5c88871bad6f6ff3","1","No"
